2016,ALFA ROMEO,4C,28.7,45.7,34.4702
2016,Aston Martin Lagonda Ltd,V12 Vantage S,14.7893,25.3011,18.1901
2016,Aston Martin Lagonda Ltd,V8 Vantage,16.6866,28.793,20.5806
2016,Aston Martin Lagonda Ltd,V8 Vantage,16.0147,26.5231,19.4895
2016,Aston Martin Lagonda Ltd,V8 Vantage S,16.6866,28.793,20.5806
2016,Aston Martin Lagonda Ltd,V8 Vantage S,16.0147,26.5231,19.4895
2016,Aston Martin Lagonda Ltd,Vantage GT,16.6866,28.793,20.5806
2016,Aston Martin Lagonda Ltd,Vantage GT,16.0147,26.5231,19.4895
2016,Audi,TT Roadster quattro,28.8051,41.9128,33.5228
2016,BMW,M4 GTS,20.0388,31.8046,24.041
2016,BMW,Z4 sDrive28i,27.9499,46.8923,34.1594
2016,BMW,Z4 sDrive28i,28.2783,48.5331,34.817
2016,BMW,Z4 sDrive35i,21.3958,32.7447,25.3494
2016,BMW,Z4 sDrive35is,21.3958,32.7447,25.3494
2016,Chevrolet,CORVETTE,16.4,28.8892,20.3611
2016,Chevrolet,CORVETTE,20,40.8,25.9542
2016,Chevrolet,CORVETTE,18.9,31.7,23.0968
2016,Chevrolet,CORVETTE,21.4926,40.1906,27.1836
2016,Dodge,Viper SRT,15.075,27.4663,18.915
2016,"Ferrari North America, Inc.",488 GTB,18.9509,30.5776,22.8629
2016,"Ferrari North America, Inc.",488 GTB,19.327,30.428,23.1232
2016,"Ferrari North America, Inc.",488 Spider,18.9509,30.5776,22.8629
2016,"Ferrari North America, Inc.",488 Spider,19.327,30.428,23.1232
2016,"Ferrari North America, Inc.",F12,14.0412,21.8098,16.7215
2016,"Ferrari North America, Inc.",F12,14.3485,21.9606,17.0002
2016,"Ferrari North America, Inc.",F12 tdf,14.2204,23.235,17.2283
2016,"Ferrari North America, Inc.",F12 tdf,13.3649,20.1446,15.7502
2016,"Ferrari North America, Inc.",F60 America,14.6007,20.5,16.7727
2016,"Ferrari North America, Inc.",F60 America,13.5934,20.3499,15.9811
2016,Honda,CR-Z,48,55.5,51.1079
2016,Honda,CR-Z,40.9,54.5,46.0738
2016,Jaguar,F-TYPE Convertible,24.5,38.7,29.3454
2016,Jaguar,F-TYPE Convertible Manual,19.6,33.6,24.1231
2016,Jaguar,F-TYPE Coupe,24.5,38.7,29.3454
2016,Jaguar,F-TYPE Coupe Manual,19.6,33.6,24.1231
2016,Jaguar,F-TYPE R AWD Convertible,18.3,31.5,22.5528
2016,Jaguar,F-TYPE R AWD Coupe,18.3,31.5,22.5528
2016,Jaguar,F-TYPE R Convertible,19.5,32.2,23.7078
2016,Jaguar,F-TYPE S AWD Convertible,22.7,36.1,27.2521
2016,Jaguar,F-TYPE S AWD Coupe,22.7,36.1,27.2521
2016,Jaguar,F-TYPE S Convertible,23.6,37.5,28.3245
2016,Jaguar,F-TYPE S Convertible Manual,19.1,33,23.567
2016,Jaguar,F-TYPE S Coupe,23.6,37.5,28.3245
2016,Jaguar,F-TYPE S Coupe Manual,19.1,33,23.567
2016,Lamborghini,Aventador Coupe,12.6,25.2,16.2581
2016,Lamborghini,Aventador Roadster,11.7313,21.9881,14.8481
2016,Lamborghini,Huracan,17.3,27,20.6362
2016,Lamborghini,Huracan Spyder,17,26.4,20.2436
2016,MAZDA,MX-5,34.3833,52.6928,40.7561
2016,MAZDA,MX-5,34.5547,50.1165,40.1673
2016,McLaren,570S Coupe,20.3478,30.189,23.8458
2016,McLaren,650S Coupe,18.9841,29.8358,22.6993
2016,McLaren,650S Spider,18.9841,29.8358,22.6993
2016,McLaren,675LT Coupe,18.9841,29.8358,22.6993
2016,Mercedes-Benz,AMG GT S,20.2,30.2,23.737
2016,Mercedes-Benz,AMG SL 63,19.8,32.2,23.9504
2016,Mercedes-Benz,AMG SL 65,17.4,29.2,21.2675
2016,Mercedes-Benz,AMG SLK 55,23.9,38.1,28.7162
2016,Mercedes-Benz,SL 400,25.2,37.9,29.6747
2016,Mercedes-Benz,SL 550,20.1,34.1,24.655
2016,Mercedes-Benz,SLK 300,31.5,45.7,36.6205
