2000,ACURA,NSX,19.2343,30.1499,22.9779
2000,ACURA,NSX,19,30.4,22.8571
2000,BMW,M COUPE,21.1,32.7,25.1081
2000,BMW,Z3 COUPE,20.9,33.6,25.1834
2000,BMW,Z3 COUPE,21.022,32.887,25.0964
2000,BMW,Z3 ROADSTER,20.9,33.2,25.0815
2000,BMW,Z3 ROADSTER,21.9,34.4,26.1811
2000,BMW,Z3 ROADSTER,21,33,25.1087
2000,BMW,Z3 ROADSTER,21.022,32.887,25.0964
2000,BMW,Z8,14.9535,26.3337,18.5636
2000,CHEVROLET,CORVETTE,18.4,32.2,22.7965
2000,CHEVROLET,CORVETTE,20.4,34.9,25.0911
2000,DODGE,VIPER CONVERTIBLE,13.3853,26.7962,17.2761
2000,DODGE,VIPER COUPE,13.3853,26.7962,17.2761
2000,FERRARI,FERRARI 360 MODENA/SPIDER,11.9,20.2,14.5995
2000,FERRARI,FERRARI 360 MODENA/SPIDER,11.6498,20.498,14.4583
2000,FERRARI,FERRARI 550 MARANELLO,9.3989,16.7,11.7009
2000,HONDA,INSIGHT,68.1881,89.2029,76.2742
2000,HONDA,S2000,22.4996,32.6972,26.1729
2000,LOTUS,LOTUS ESPRIT.V8,16.7,28.8,20.5934
2000,MAZDA,MX5 MIATA,25.1,35.5389,28.923
2000,MAZDA,MX5 MIATA,27.6,37.6,31.3523
2000,MAZDA,MX5 MIATA,26.4,36.7,30.2161
2000,MERCEDES+AC0-BENZ,SL500,17.8498,29.1,21.6092
2000,MERCEDES+AC0-BENZ,SL600,14.4,24.4,17.6563
2000,MERCEDES+AC0-BENZ,SLK230 KOMPRESSOR,24.6152,37.9108,29.2279
2000,MERCEDES+AC0-BENZ,SLK230 KOMPRESSOR,23.4997,39.1869,28.6632
2000,PLYMOUTH,PROWLER,19,29.7,22.6763
2000,PORSCHE,BOXSTER,19.4354,31.543,23.4934
2000,PORSCHE,BOXSTER,21.5,35.1,26.0404
2000,PORSCHE,BOXSTER S,18.4222,30.8691,22.5058
2000,PORSCHE,BOXSTER S,19.5,32.7,23.8285
2000,TOYOTA,MR2,27.9,38.3,31.7838
2000,ASTON MARTIN,DB+AC0-7 VANTAGE COUPE,12.4,23.9,15.827
2000,ASTON MARTIN,DB+AC0-7 VANTAGE COUPE,12.2654,23.4237,15.6121
2000,ASTON MARTIN,DB+AC0-7 VANTAGE VOLANTE,12.2,23,15.4686
2000,ASTON MARTIN,DB+AC0-7 VANTAGE VOLANTE,12.1,22.8,15.3394
2000,AUDI,TT COUPE,24.2,40.0469,29.4429
2000,AUDI,TT COUPE QUATTRO,22.5,36.6,27.2186
2000,BMW,323I CONVERTIBLE,19.4,30.7,23.2512
2000,BMW,323I CONVERTIBLE,21,32.2,24.8969
2000,BMW,M ROADSTER,21.1,32.7,25.1081
2000,JAGUAR,JAGUAR XK8 CONVERTIBLE,18.8,30.7987,22.7965
2000,JAGUAR,JAGUAR XKR CONVERTIBLE,17.8741,28.3131,21.4296
2000,MERCEDES+AC0-BENZ,CLK320  (CABRIOLET),21.6242,35.2966,26.1893
2000,MERCEDES+AC0-BENZ,CLK430  (CABRIOLET),19.2,30.5997,23.0671
2000,PORSCHE,911 CARRERA,18.2213,32.3493,22.6783
2000,PORSCHE,911 CARRERA,18.2428,30.7628,22.3329
2000,PORSCHE,911 CARRERA,18.9,32.1,23.1915
2000,PORSCHE,911 CARRERA,18.5898,30.1442,22.4647
2000,QVALE,DETOMASO MANGUSTA,18.6,31.4,22.7785
2000,ACURA,INTEGRA,26.1883,38.9626,30.7208
2000,ACURA,INTEGRA,28.0294,39.7852,32.3279
2000,ACURA,INTEGRA,27.846,38.8605,31.9169
