2010,Aston Martin Lagonda Ltd,V8 Vantage,16.9502,28.0198,20.6508
2010,Aston Martin Lagonda Ltd,V8 Vantage,15.0065,25.6094,18.4349
2010,Audi,R8,15.3,26.8,18.9614
2010,Audi,R8,15.4,25.0451,18.6283
2010,Audi,R8,15.8,24.8,18.8839
2010,Audi,R8,13.7,23.9,16.9565
2010,Audi,TT ROADSTER QUATTRO,27.5267,39.7256,31.9404
2010,Bentley Motors Ltd.,Continental Supersports,14.4,24.4,17.6563
2010,BMW,Z4 sDrive30i,23.1565,39.7103,28.5034
2010,BMW,Z4 sDrive30i,22.7853,38.7896,27.9803
2010,BMW,Z4 sDrive35i,21.3727,33.6296,25.5657
2010,BMW,Z4 sDrive35i,22.0566,35.2678,26.5285
2010,Bugatti,Veyron,9.5,17.8,12.0228
2010,Chevrolet,CORVETTE,16.9,27.1,20.3461
2010,Chevrolet,CORVETTE,18.2498,34.3493,23.1278
2010,Chevrolet,CORVETTE,20.2,35.8,25.1272
2010,Chevrolet,CORVETTE,18.4,33.7,23.1243
2010,Dodge,Viper Convertible,15.6,30,19.898
2010,Dodge,Viper Coupe,15.6,30,19.898
2010,"Ferrari North America, Inc.",Ferrari 458 Italia,14.4,24.3499,17.6445
2010,"Ferrari North America, Inc.",Ferrari 599 GTB FIORANO,12.99,20.99,15.68
2010,"Ferrari North America, Inc.",Ferrari 599 GTB FIORANO,13.2,21.1,15.8
2010,Lamborghini,Gallardo Coupe,16.1,25.4,19.276
2010,Lamborghini,Gallardo Coupe,14,24,17.2308
2010,Lamborghini,Gallardo Spyder,16,25.4,19.197
2010,Lamborghini,Gallardo Spyder,13,22.6,16.0722
2010,Lamborghini,MURCIELAGO,10.1,17.5,12.4735
2010,Lamborghini,MURCIELAGO,10.9,19.9,13.6852
2010,Lamborghini,Murcielago Reventon Roadster,10.9,19.9,13.6852
2010,Lamborghini,MURCIELAGO ROADSTER,10.1,17.5,12.4735
2010,Lamborghini,MURCIELAGO ROADSTER,10.9,19.9,13.6852
2010,Lotus Cars Ltd,Elise / Exige,26.4646,37.62,30.5597
2010,Lotus Cars Ltd,Elise / Exige,25.1813,37.0028,29.4225
2010,MAZDA,MX-5,28.3744,38.9959,32.338
2010,MAZDA,MX-5,26.9,39,31.2651
2010,MAZDA,MX-5,26.0367,38.512,30.4797
2010,Mercedes-Benz,SL 550,16.5,29.3,20.5374
2010,Mercedes-Benz,SLK 300,21.9,35.9,26.5611
2010,Mercedes-Benz,SLK 300,23.3,36.2,27.75
2010,Mercedes-Benz,SLK 350,22.5,34.5,26.6753
2010,Mercedes-Benz,SLK 350,20.8,34.7927,25.3961
2010,Mercedes-Benz,SLK 55 AMG,17.7,30.8,21.8896
2010,Mercedes-Benz,Smart fortwo (CABRIOLET),44.3,57.8,49.5029
2010,Mercedes-Benz,Smart fortwo (COUPE),44.3,57.8,49.5029
2010,NISSAN,370Z,22.6,35.9802,27.1421
2010,NISSAN,370Z,23.6264,36.9,28.1895
2010,NISSAN,370Z ROADSTER,22.5434,34.5832,26.7312
2010,NISSAN,370Z ROADSTER,22.2,34.9,26.5472
2010,Pontiac,SOLSTICE,23.4,37.5,28.1656
2010,Pontiac,SOLSTICE,24.2999,40,29.5127
2010,Pontiac,SOLSTICE,23.5,33.6,27.176
