01844,TOYOTACOROLLA,2012,STUDENT,27.14577315163458,33.5,48.6,38.9451
01844,HONDAACCORD,2017,STUDENT,27.14577315163458,71.0017,68.7284,69.9604
01844,TOYOTAPRIUS,2005,STUDENT,27.14577315163458,66.6,64.8,65.7778
01844,SUBARULEGACY,2016,STUDENT,27.14577315163458,33.6006,51.1883,39.7459
01844,FORDFIESTA,2013,STUDENT,27.14577315163458,38.1,54.9,44.1844
01845,HONDACIVIC,2005,STUDENT,24.150000000000098,33.2,43.9,37.29
01852,CHEVROLETHHR,2008,STUDENT,21.613849726506402,23.9,39.9,29.1624
01854,ACURATSX,2008,STUDENT,24.04802694609239,24.9,39.7,29.9192
01854,NISSANSENTRA,2008,STUDENT,24.04802694609239,31.9,46.4,37.12
01864,TOYOTACOROLLA,2009,STUDENT,15.943581780766621,34.0,50.0,39.7196
01864,ACURAILX,2016,STUDENT,15.943581780766621,32.5,50.7,38.7615
01867,VOLKSWAGENJETTA,2011,STUDENT,12.43046660427515,28.1,41.399,32.8485
01876,JEEPWRANGLER,2016,STUDENT,18.955157609473943,20.8,29.3,23.9231
01880,TOYOTARAV4,2010,STUDENT,10.659502802663791,27.3,39.7,31.7647
01886,CHRYSLERTOWNACYCOUNTRY,2005,STUDENT,22.763991302054336,20.6615,32.9467,24.8274
01887,TOYOTAPRIUS,2008,STUDENT,14.033620345441554,66.6,64.8,65.7778
01890,MERCEDESBENZECLASS,2010,STUDENT,7.067595064801147,17.3,29.0,21.1376
01904,TOYOTACOROLLA,2015,STUDENT,11.273016455235108,35.4,51.7,41.2528
01906,NISSANROGUE,2015,STUDENT,9.144293302382446,33.0469,46.2661,37.9228
01907,HONDAACCORD,2007,STUDENT,13.137671026479541,27.0145,43.4831,32.5645
01913,HONDACRV,2014,STUDENT,35.8349843030522,48.0,55.5,51.1079
01915,NISSANROGUE,2011,STUDENT,19.499999999999776,28.5443,39.2213,32.5292
01915,SUBARUOUTBACK,2007,STUDENT,19.499999999999776,24.6331,36.4,28.8264
01922,TOYOTACOROLLA,2003,STUDENT,29.086636106638178,32.2,48.3,37.8824
01923,OLDSMOBILEALERO,2002,STUDENT,17.23421016466942,26.5,41.6656,31.6907
01929,TOYOTATACOMA,2013,STUDENT,25.960315868648614,24.4748,35.7551,28.5244
01940,SUBARUIMPREZA,2013,STUDENT,12.9228982817322,34.7227,50.6177,40.4368
01950,AUDIA4,2012,STUDENT,33.838151545260395,29.2656,42.8309,34.1299
01950,HONDACIVIC,2009,STUDENT,33.838151545260395,31.0,50.5,37.5195
01960,VOLKSWAGENPASSAT,2013,STUDENT,14.326060170193337,27.0219,40.7879,31.8608
02019,JEEPRENEGADE,2016,STUDENT,25.66969419373737,30.5,44.0,35.3856
02021,HONDACRV,2011,STUDENT,13.837644308190791,46.3474,55.6446,50.1154
02026,HONDACIVIC,2012,STUDENT,8.183623891650942,34.8,53.6,41.3221
02026,JEEPWRANGLER,2014,STUDENT,8.183623891650942,20.8,29.3,23.9231
02026,ACURATSX,2012,STUDENT,8.183623891650942,28.1,44.3,33.635
02030,MINICOOPERCOUNTRYMAN,2014,STUDENT,11.144222718520865,32.1,42.0,35.9089
02035,FORDFUSION,2013,STUDENT,21.079777038668947,27.5792,44.1595,33.1863
02038,HONDACIVIC,2012,STUDENT,23.1665664266417,34.8,53.6,41.3221
02038,HONDAACCORD,2004,STUDENT,23.1665664266417,26.5646,43.1985,32.1323
02038,TOYOTACOROLLA,2006,STUDENT,23.1665664266417,33.5463,49.0495,39.1089
02048,MAZDAMAZDA6,2016,STUDENT,23.33415736640155,36.0379,56.8165,43.137
02048,MAZDACX5,2016,STUDENT,23.33415736640155,34.3833,52.6928,40.7561
02048,HONDAACCORD,2013,STUDENT,23.33415736640155,34.3222,51.0621,40.2618
02050,AUDIQ3,2015,STUDENT,27.551255869741905,24.8499,40.0,29.9555
02050,TOYOTATACOMA,2016,STUDENT,27.551255869741905,24.3956,32.5951,27.5097
02053,AUDIQ5,2010,STUDENT,20.933573512423077,22.7,30.7,25.7155
02053,VOLKSWAGENPASSAT,2012,STUDENT,20.933573512423077,27.0213,40.7869,31.86
02054,GMCCANYON,2006,STUDENT,17.935710189451722,18.9918,30.0389,22.7581
02062,TOYOTACOROLLA,2010,STUDENT,12.419311575123722,34.2,48.4,39.402
02062,ACURATSX,2006,STUDENT,12.419311575123722,24.9,39.7,29.9192
02062,HONDACIVIC,2015,STUDENT,12.419311575123722,34.4988,53.95,41.18
02066,NISSANROGUE,2014,STUDENT,22.65341696080293,33.0278,46.2182,37.8945
02067,TOYOTACOROLLA,2014,STUDENT,16.94043978177684,35.4,51.7,41.2528
02081,CHEVROLETCRUZE,2013,STUDENT,16.564700419868586,33.3,53.45,40.1033
02081,JEEPGRANDCHEROKEE,2013,STUDENT,16.564700419868586,20.8,32.6,24.8472
02081,MAZDACX7,2007,STUDENT,16.564700419868586,20.6,30.7,24.1797
02090,JEEPGRANDCHEROKEE,2016,STUDENT,10.923625771693105,23.6996,36.3997,28.1137
02090,NISSANSENTRA,2016,STUDENT,10.923625771693105,38.1797,53.9523,43.9632
02090,MAZDAMAZDA3,2009,STUDENT,10.923625771693105,31.0221,44.655,35.9628
02093,VOLKSWAGENBEETLE,2016,STUDENT,22.940978619056256,31.4714,47.6267,37.1407
02108,PORSCHECAYENNE,2012,STUDENT,2.641703995529982,20.9316,32.5972,24.9495
02110,AUDIQ3,2016,STUDENT,3.136829609653754,24.8499,40.0,29.9555
02111,MERCEDESBENZGCLASS,2016,STUDENT,2.549999999999855,33.5,54.0,40.402
02114,NISSANALTIMA,2015,STUDENT,2.153531982581432,35.0859,54.3453,41.7429
02115,TOYOTAPRIUS,2013,STUDENT,0.8580209787645502,71.6404,69.442,70.6341
02115,VOLKSWAGENPASSAT,2014,STUDENT,0.8580209787645502,30.1774,47.9731,36.2243
02115,MERCEDESBENZCCLASS,2009,STUDENT,0.8580209787645502,17.3,29.0,21.1376
02116,MAZDACX5,2014,STUDENT,1.530000000000058,26.0927,38.7056,30.5765
02116,ACURARDX,2011,STUDENT,1.530000000000058,23.6,34.4,27.4827
02116,LANDROVERRANGEROVER,2012,STUDENT,1.530000000000058,14.2035,24.5596,17.5298
